codigo_del_inmueble,organizacion,pais,provincia,departamento,localidad,calle,numero,situacion_inmueble,superficie_aproximada_m2,longitud,latitud
200015010,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Blanco Encalada Almirante Manuel,3432,Propiedad del ENA,300.46,-58.4692858496,-34.5654963341
200015029,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Blanco Encalada Almirante Manuel,3432,Propiedad del ENA,263.8,-58.469283342,-34.565494819
200015037,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Blanco Encalada Almirante Manuel,3432,Propiedad del ENA,260.42,-58.4692883914,-34.5654816309
200015045,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Blanco Encalada Almirante Manuel,3432,Propiedad del ENA,216.75,-58.4692923583,-34.5654826816
200015053,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Blanco Encalada Almirante Manuel,3432,Propiedad del ENA,230.87,-58.4692823962,-34.5654882349
200015061,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Blanco Encalada Almirante Manuel,3432,Propiedad del ENA,229.06,-58.4692936919,-34.5654779841
200015071,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Blanco Encalada Almirante Manuel,3432,Propiedad del ENA,204.81,-58.469292551,-34.5654896409
200015088,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Blanco Encalada Almirante Manuel,3432,Propiedad del ENA,253.66,-58.4692843979,-34.5654963601
200024745,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Cerviño,4820/4850,Propiedad del ENA,45192.23,-58.4270376324,-34.5743283123
200024974,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Soldado de la Independencia,500,Propiedad del ENA,3512.15,-58.4324530202,-34.5682864465
200002261,INSTITUTO NACIONAL DE TECNOLOGÍA AGROPECUARIA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Rivadavia,1439,Propiedad del ENA,722.48,-58.3867788751,-34.6085049267
200002271,INSTITUTO NACIONAL DE TECNOLOGÍA AGROPECUARIA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chile,460,Propiedad del ENA,683.04,-58.3724904238,-34.6163275098
200002288,INSTITUTO NACIONAL DE TECNOLOGÍA AGROPECUARIA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Cerviño,3101 AL 3167,Propiedad del ENA,922.03,-58.404399325,-34.5816657048
200002301,INSTITUTO NACIONAL DE TECNOLOGÍA AGROPECUARIA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Alsina,"1401,1407 Y 1429",Propiedad del ENA,158.33,-58.3863696689,-34.6110255066
200048377,INSTITUTO NACIONAL DE TECNOLOGÍA AGROPECUARIA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,224,Alquilado,364.4,-58.3878954343,-34.6062691553
200048415,INSTITUTO NACIONAL DE TECNOLOGÍA AGROPECUARIA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Avenida Rivadavia,1434,Alquilado,539.82,-58.3865627289,-34.6090464564
200023080,JEFATURA DE GABINETE DE MINISTROS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av Julio A Roca,782,Propiedad del ENA,1769.07,-58.3767736014,-34.6125241566
200026926,JEFATURA DE GABINETE DE MINISTROS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av Julio A Roca,710,Alquilado,269.1,-58.375934469,-34.6117361383
200042735,JEFATURA DE GABINETE DE MINISTROS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Balcarce,22,Propiedad del ENA,8222.9,-58.3702554232,-34.6082002277
200000341,MINISTERIO DE AGROINDUSTRIA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Paseo Colon,922/ 982/ 974,Propiedad del ENA,10239.45,-58.3678602074,-34.6187966999
200030176,MINISTERIO DE AGROINDUSTRIA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Balcarce,645/ 633/ 637/ 641,Alquilado,242.57,-58.370334828,-34.6162489289
200030184,MINISTERIO DE AGROINDUSTRIA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Azopardo,1025/ 1035/ 1049,Alquilado,1411.78,-58.3672949354,-34.6196340233
200042581,MINISTERIO DE AGROINDUSTRIA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Azopardo,1051/ 1061,Propiedad del ENA,652.24,-58.367397753,-34.6199568568
200042591,MINISTERIO DE AGROINDUSTRIA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,450/ 452,Alquilado,510.0,-58.3725245782,-34.6127356514
200042603,MINISTERIO DE AGROINDUSTRIA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,456,Alquilado,548.4,-58.3727774133,-34.6127364
200042638,MINISTERIO DE AGROINDUSTRIA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,Samuel Lafone Quevedo (Ex Alferez Francisco Pareja),125,Propiedad del ENA,211.78,-58.3556076961,-34.6215770739
200026241,MINISTERIO DE AMBIENTE Y DESARROLLO SUSTENTABLE,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,San Martin,451/9,Propiedad del ENA,1787.78,-58.3735031422,-34.6026863917
200026489,MINISTERIO DE AMBIENTE Y DESARROLLO SUSTENTABLE,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Reconquista,555,Alquilado,404.03,-58.3723669018,-34.6013882798
200026497,MINISTERIO DE AMBIENTE Y DESARROLLO SUSTENTABLE,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tucumán,664,Alquilado,347.57,-58.3760143784,-34.6012145671
200026519,MINISTERIO DE AMBIENTE Y DESARROLLO SUSTENTABLE,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tucumán,633,Alquilado,318.33,-58.3755248926,-34.6009596316
200042948,MINISTERIO DE AMBIENTE Y DESARROLLO SUSTENTABLE,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,San Martin,320,Propiedad del ENA,463.63,-58.3740155253,-34.6042334738
200001141,"MINISTERIO DE CIENCIA, TECNOLOGÍA E INNOVACIÓN PRODUCTIVA",Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Godoy Cruz,2320,Propiedad del ENA,20151.45,-58.4291915744,-34.5822673009
200026871,MINISTERIO DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Libertador,498,Alquilado,4362.67,-58.3806653531,-34.589974901
200027000,MINISTERIO DE COMUNICACIONES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tucumán,752,Propiedad del ENA,3093.9,-58.3775078901,-34.6014486964
200001249,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Carlos Pellegrini,1285/89,Propiedad del ENA,719.1,-58.3812997245,-34.5930588412
200001311,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Avenida Alvear,1690,Propiedad del ENA,3205.78,-58.3864823385,-34.5889273162
200001321,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Avenida Alvear,1711 esq. Rodriguez Peña 1926/30,Propiedad del ENA,747.5,-58.3870140937,-34.588801525
200001354,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Adolfo Alsina,1169/1171/1973,Propiedad del ENA,808.62,-58.3829125493,-34.6105877536
200001362,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Avenida del Libertador,1902,Propiedad del ENA,4302.1,-58.4010701483,-34.5826471542
200001370,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,México,560/62/64/66/68/84,Propiedad del ENA,2405.94,-58.374078806,-34.6152173679
200001389,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Perü,222/60/72/94,Propiedad del ENA,5033.65,-58.3745284247,-34.6108810471
200001400,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Ayacucho,1578/80/88,Propiedad del ENA,307.25,-58.3933699381,-34.5910069015
200001419,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Vicente López,2220/2230,Propiedad del ENA,883.08,-58.395624504,-34.5877344047
200001427,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,San Martín,336,Propiedad del ENA,1102.53,-58.3741813722,-34.6040911506
200001435,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Blanco Encalada,2020,Propiedad del ENA,1241.03,-58.4555142424,-34.5573361578
200001443,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Blanco Encalada,2060,Propiedad del ENA,1241.03,-58.4555142424,-34.5573361578
200001451,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Cuba,2079,Propiedad del ENA,2159.8,-58.4542317191,-34.5610411372
200001461,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Austria,2549/61,Propiedad del ENA,503.24,-58.3990496053,-34.584795145
200001478,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,3 de Febrero,1370,Propiedad del ENA,718.41,-58.4463558141,-34.5664136643
200001486,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Bolivar,65,Propiedad del ENA,1879.36,-58.3738710775,-34.6088289027
200001494,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Lafinur,2988,Propiedad del ENA,1049.1,-58.4148691117,-34.58063703
200001508,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Austria,2587/89/93,Propiedad del ENA,949.45,-58.3988628096,-34.5845639637
200001516,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Austria,2601,Propiedad del ENA,351.07,-58.3988614275,-34.584549049
200001524,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Riobamba,983/85/91/93,Propiedad del ENA,5307.16,-58.393994184,-34.5975045592
200001532,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Charcas,2837,Propiedad del ENA,848.69,-58.4062405954,-34.5937613464
200001540,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Montevideo,641,Propiedad del ENA,239.12,-58.3893398472,-34.6013463742
200001559,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Chile,832,Propiedad del ENA,555.4,-58.3778452706,-34.6165576071
200001567,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Moreno,711 (5topiso),Propiedad del ENA,250.66,-58.376529697,-34.6114701297
200001575,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Humberto Primo,378,Propiedad del ENA,2765.79,-58.3705369414,-34.6209831481
200006771,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 3,,Riobamba,703/707,Propiedad del ENA,188.87,-58.3940996239,-34.6007044107
200023706,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Adolfo Alsina,465,Alquilado,313.28,-58.3730022036,-34.6100333602
200023714,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Vera,745,Alquilado,257.77,-58.4396607002,-34.5967903916
200026667,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Tres Sargentos,414,Propiedad del ENA,110.64,-58.3732002681,-34.5980050488
200049632,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Av. del Libertador,8151,Propiedad del ENA,9060.46,-58.4622967181,-34.5364884773
200049640,MINISTERIO DE CULTURA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Córdoba,1199 (INET),Propiedad del ENA,1399.89,-58.3837851344,-34.598823928
200000250,MINISTERIO DE DEFENSA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Bartolome Mitre,1465/69/71,Propiedad del ENA,941.67,-58.3872871503,-34.6073602058
200015381,MINISTERIO DE DEFENSA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,España,3591,Propiedad del ENA,16603.25,-58.3439911675,-34.624849097
200023196,MINISTERIO DE DEFENSA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Azopardo,250,Propiedad del ENA,35525.24,-58.3683579694,-34.6100509238
200032977,MINISTERIO DE DEFENSA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Cucha Cucha,1261,Propiedad del ENA,591.07,-58.451283779,-34.6072602211
200033094,MINISTERIO DE DEFENSA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,De Gainza Martin Gral.,963,Propiedad del ENA,360.86,-58.4463755049,-34.6102078031
200000684,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Avenida 9 de Julio,1925,Propiedad del ENA,1749.88,-58.381538202,-34.6122003316
200000692,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Hipólito Yrigoyen,1447,Propiedad del ENA,275.5,-58.3868411172,-34.6098585981
200000706,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Avenida de Mayo,869,Propiedad del ENA,788.2,-58.3787366586,-34.6085200727
200000730,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Presidente Teniente General Juan Domingo Perón,524,Propiedad del ENA,1489.08,-58.3748446935,-34.6054865125
200023986,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Huergo,131,Propiedad del ENA,6111.23,-58.4297340364,-34.5735433051
200023994,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,25 de Mayo,606,Propiedad del ENA,190.19,-58.3714118925,-34.6005828566
200024109,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Parana,426,Propiedad del ENA,1556.58,-58.3882345276,-34.6036884278
200024133,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Moreno,711,Propiedad del ENA,158.35,-58.3765692461,-34.611457605
200024141,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Jeronimo Salguero,3457,Propiedad del ENA,24631.24,-58.3999025749,-34.5730083337
200024176,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,,Chivilcoy,3301 ,Propiedad del ENA,521.7,-58.5086303034,-34.6036904513
200024184,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av.Belisario Roldan,4415,Propiedad del ENA,53.37,-58.4122856137,-34.5675245897
200024222,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Paseo Colon,275,Propiedad del ENA,246.7,-58.3697849869,-34.6109736019
200024230,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Av. Libertador,8151,Propiedad del ENA,174226.61,-58.4629551583,-34.5381709002
200026209,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,25 de Mayo,658,Propiedad del ENA,534.14,-58.3714180599,-34.6003469357
200043741,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Bernardo de Irigoyen,722,Alquilado,95.43,-58.3800845338,-34.6167547954
600101285,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 3,,Av. Entre Rios,181,Propiedad del ENA,1288.26,-58.3922141251,-34.611264853
600101307,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 3,,Adolfo Alsina,1886,Propiedad del ENA,29.76,-58.3924790501,-34.6116399684
600101315,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 3,,Misiones,71,Propiedad del ENA,181.48,-58.4046779026,-34.6109462064
600101854,MINISTERIO DE DESARROLLO SOCIAL,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 3,,Hipolito Irigoyen,2768/72,Alquilado,132.06,-58.4050379109,-34.6111007429
200000781,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,,Av. Directorio,1781,Propiedad del ENA,4206.28,-58.4534160623,-34.6309114031
200000791,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,,Pumacahua,395,Propiedad del ENA,315.51,-58.453486948,-34.630934796
200000803,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 3,,Av. Independencia,2625,Propiedad del ENA,10043.86,-58.4029746676,-34.6182294417
200000811,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Av. Santa Fe,1548,Propiedad del ENA,970.92,-58.3894158942,-34.5961445482
200000986,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Marcelo T. de Alvear,1650,Propiedad del ENA,426.5,-58.3905366467,-34.5975054837
200000994,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,Dr. Prof. Pedro Chutro,3435,Propiedad del ENA,9081.27,-58.411798461,-34.6423854041
200001001,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Palacio Pizurno,935,Propiedad del ENA,5610.61,-58.3909084458,-34.597861199
200001011,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Montevideo,948,Propiedad del ENA,1823.78,-58.3902957082,-34.5978638724
200001028,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Jose Andres Pacheco de Melo,1826,Propiedad del ENA,320.32,-58.3933784061,-34.592522631
200001036,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Paraguay,1657,Propiedad del ENA,414.47,-58.3906073878,-34.5982252076
200001044,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Jose Andres Pacheco de Melo,2134,Propiedad del ENA,362.66,-58.3962706741,-34.5901397527
200001052,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,,Av. Asamblea,564,Propiedad del ENA,162.25,-58.4337110453,-34.6344189604
200001060,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,,Neuquen,1801,Propiedad del ENA,145.62,-58.4587400323,-34.615818793
200001079,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,,Av. Asamblea,419,Propiedad del ENA,112.95,-58.4319141003,-34.6332353438
200001087,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Montevideo,1613,Propiedad del ENA,244.59,-58.3876272319,-34.5916377225
200001095,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,,Av. Caseros,3450,Propiedad del ENA,646.17,-58.4139068796,-34.6389308219
200001109,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Paraguay,1452,Propiedad del ENA,370.46,-58.3876030493,-34.5986010776
200001117,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Jose Andres Pacheco de Melo,2084,Propiedad del ENA,205.22,-58.3957796104,-34.5904636025
200001125,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,,Tinogasta,5268,Propiedad del ENA,844.1,-58.520317087,-34.6168914021
200001133,MINISTERIO DE EDUCACION Y DEPORTES,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Agüero,2071,Propiedad del ENA,280.34,-58.4021175426,-34.5882459149
200000285,MINISTERIO DE HACIENDA Y FINANZAS PÚBLICAS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Carlos Calvo,184,Propiedad del ENA,5117.8,-58.3678933038,-34.6197691545
200000293,MINISTERIO DE HACIENDA Y FINANZAS PÚBLICAS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Adolfo Alsina,470,Propiedad del ENA,1522.08,-58.372858267,-34.6105047336
200000315,MINISTERIO DE HACIENDA Y FINANZAS PÚBLICAS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Hipolito Yrigoyen,250,Propiedad del ENA,5715.64,-58.3702015152,-34.6093011706
200000323,MINISTERIO DE HACIENDA Y FINANZAS PÚBLICAS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av.Paseo Colon,171,Propiedad del ENA,2391.13,-58.3702718261,-34.609775687
200000331,MINISTERIO DE HACIENDA Y FINANZAS PÚBLICAS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Paseo Colon,185,Propiedad del ENA,889.92,-58.3699571761,-34.6098694724
200000412,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Avda. Belgrano,1175/77,Propiedad del ENA,205.95,-58.3829057821,-34.6129940328
200000420,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,"Uruguay 637, Tucuman 1353 y Talcahuano 612",637,Propiedad del ENA,1934.07,-58.3860073509,-34.6013148108
200000439,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Sarmiento,329,Propiedad del ENA,996.86,-58.3714595483,-34.6039582313
200000447,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Avenida Paseo Colon Esquina Moreno 251,285,Propiedad del ENA,681.09,-58.3698993535,-34.61106979
200000455,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,25 de Mayo,340/46/350,Propiedad del ENA,382.12,-58.3712388528,-34.603797888
200000463,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,25 de Mayo,340/46/350,Propiedad del ENA,382.12,-58.3712388528,-34.603797888
200000471,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,25 de Mayo,340/46/350,Propiedad del ENA,382.12,-58.3712388528,-34.603797888
200000481,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,25 de Mayo,340/46/350,Propiedad del ENA,382.12,-58.3712388528,-34.603797888
200000498,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,25 de Mayo,340/46/350,Propiedad del ENA,382.12,-58.3712388528,-34.603797888
200000501,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Avenida Corrientes,5680,Propiedad del ENA,947.02,-58.4435253525,-34.5958367814
200000511,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Avenida Corrientes,5666,Propiedad del ENA,1240.3,-58.4434580015,-34.5961305711
200000528,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Avenida Belgrano,1130,Propiedad del ENA,692.78,-58.3822641145,-34.6135106722
200000536,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Venezuela,1135/45,Propiedad del ENA,1445.27,-58.3823869279,-34.6140220235
200000544,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Moreno,1228/30,Propiedad del ENA,768.2,-58.3837353137,-34.6123894282
200000552,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Campichuelo,533/53,Propiedad del ENA,3412.03,-58.4350475347,-34.610742958
200000560,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Posadas,1641,Propiedad del ENA,1123.72,-58.3883989254,-34.5863980872
200000579,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,25 de Mayo,542/44,Propiedad del ENA,193.37,-58.3713876213,-34.6014807984
200000587,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,,Avenida Directorio,1380/88,Propiedad del ENA,2806.19,-58.4470140576,-34.6305237354
200000595,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Esmeralda,138,Propiedad del ENA,474.0,-58.378276783,-34.6066463584
200000609,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,25 de Mayo,548/552,Propiedad del ENA,298.78,-58.3713883134,-34.6013815466
200000617,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,25 de Mayo,548/552,Propiedad del ENA,298.78,-58.3713883134,-34.6013815466
200000625,MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,25 de Mayo,548/552,Propiedad del ENA,298.78,-58.3713883134,-34.6013815466
