codigo_del_inmueble,organizacion,pais,provincia,departamento,localidad,calle,numero,situacion_inmueble,superficie_aproximada_m2,longitud,latitud
200004884,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 7Mo D),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004892,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 7Mo C),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004906,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 7Mo B),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004914,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 7Mo A),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004922,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 8Vo D),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004930,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 8Vo C),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004949,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 8Vo A),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004957,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 9No D),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004965,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 9No C),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004973,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 9No B),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004981,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 9No A),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200004991,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 10Mo D),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200005007,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 10Mo C),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200005015,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 10Mo B),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200005023,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 10Mo A),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200005031,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 12Vo D),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200005041,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 12Vo C),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200005058,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 12Vo B),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200005066,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 12Vo A),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200005074,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 13Ro D),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200005082,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 13Ro C),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200005090,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 13Ro B),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200005104,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 13Ro A),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200005112,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 15Vo D),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200005120,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Depto 15Vo C),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200005139,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,,Av. Acoyte,136 (Cochera SS UF -55),Propiedad del ENA,1329.37,-58.43752139,-34.61703134
200005147,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 2Do Uf 32),Propiedad del ENA,365.25,-58.40295047,-34.5831113
200005155,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 2Do Uf 33),Propiedad del ENA,365.25,-58.40295047,-34.5831113
200005163,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 2Do Uf 34),Propiedad del ENA,365.25,-58.40295047,-34.5831113
200005171,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 4To Uf 36),Propiedad del ENA,365.25,-58.40295047,-34.5831113
200005181,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 6To Uf 40),Propiedad del ENA,365.25,-58.40295047,-34.5831113
200005198,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 8Vo Uf 44),Propiedad del ENA,365.25,-58.40295047,-34.5831113
200005201,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 9No Uf 46),Propiedad del ENA,365.25,-58.40295047,-34.5831113
200005211,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 11Mo Uf 50),Propiedad del ENA,365.25,-58.40295047,-34.5831113
200005228,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 10mo Uf 45),Propiedad del ENA,365.25,-58.40295047,-34.5831113
200005236,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 9Mo Uf 49),Propiedad del ENA,365.25,-58.40295047,-34.5831113
200005244,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 13Ro Uf 54),Propiedad del ENA,365.25,-58.40295047,-34.5831113
200005252,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. las Heras,2951 (Depto 14To Uf 56),Propiedad del ENA,365.25,-58.40295047,-34.5831113
200005260,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,San Jose,309/ 17/ 21 (IOSFA),Propiedad del ENA,557.36,-58.38642457,-34.61250043
200005333,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Junín,1330 (Anexo- Circulo FAA),Propiedad del ENA,135.46,-58.39700695,-34.59258145
200005341,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 4,,Ventura de la Vega,2697 (H.A.C.),Propiedad del ENA,5074.76,-58.41199468,-34.65273622
200005351,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av.Costanera Rafael Obligado,1221 (Taller Automotor),Propiedad del ENA,11248.31,-58.39814608,-34.57113175
200005368,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,,Monroe,2724/ 28 (Edificio),Propiedad del ENA,389.72,-58.46283126,-34.56022806
200005376,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Costanera Rafael Obligado,4650 (Aeropuerto Jorge Newbery),Propiedad del ENA,1269607.95,-58.4156152,-34.55918265
200005384,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Peru,710/714 (LADE),Propiedad del ENA,303.96,-58.3742649,-34.61628022
200005392,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,,Andres Vallejos,3166/74/78 ( C.P.C.),Propiedad del ENA,393.72,-58.50394077,-34.59009513
200005406,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Pedro Zanni,250 (Edificio Condor),Propiedad del ENA,10635.06,-58.37052485,-34.58479931
200005414,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. de los Inmigrantes,2597 (Helipuerto /Playa),Propiedad del ENA,36318.38,-58.36838646,-34.5856712
200005422,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,,Paraguay,2658 (Cocheras C.S.F.A.),Propiedad del ENA,369.9,-58.40601229,-34.59735098
200005430,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Leandro N. Alem,739 (Edificio Alas),Propiedad del ENA,2293.08,-58.37032004,-34.59916443
200005449,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Paraguay,734/46/52 (Cocheras C.F.A.),Propiedad del ENA,1084.96,-58.37742848,-34.59789963
200005457,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Cordoba,731/41 (C.F.A.),Propiedad del ENA,2108.45,-58.37741178,-34.5984456
200005465,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,,Pedro Morán,4269 (Edificio),Propiedad del ENA,490.45,-58.51351185,-34.60313308
200005473,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,,Bartolomé Mitre,3530 (Edificio) ,Propiedad del ENA,941.01,-58.41646478,-34.6099232
200005481,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Luis Maria Campos,1116 (Depto 4To B),Propiedad del ENA,187.69,-58.43967431,-34.5661724
200005491,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Luis Maria Campos,1116 (Depto 6To B),Propiedad del ENA,187.69,-58.43967431,-34.5661724
200005503,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Luis Maria Campos,1116 (Depto 8Vo B),Propiedad del ENA,187.69,-58.43967431,-34.5661724
200005511,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Luis Maria Campos,1116 (Cochera),Propiedad del ENA,187.69,-58.43967431,-34.5661724
200005521,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Luis Maria Campos,1116 (Cochera),Propiedad del ENA,187.69,-58.43967431,-34.5661724
200005538,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Luis Maria Campos,1116 (Cochera),Propiedad del ENA,187.69,-58.43967431,-34.5661724
200005546,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Oficina UF 83),Propiedad del ENA,725.29,-58.38557446,-34.61373183
200005554,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Cochera 1 SS),Propiedad del ENA,725.29,-58.38557446,-34.61373183
200005562,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (cochera UF 26),Propiedad del ENA,725.29,-58.38557446,-34.61373183
200005570,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Cochera 1 SS),Propiedad del ENA,725.29,-58.38557446,-34.61373183
200005589,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Oficina UF 29),Propiedad del ENA,725.29,-58.38557446,-34.61373183
200005597,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Cochera PB),Propiedad del ENA,725.29,-58.38557446,-34.61373183
200005600,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Cochera PB),Propiedad del ENA,725.29,-58.38557446,-34.61373183
200005619,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Cochera PB),Propiedad del ENA,725.29,-58.38557446,-34.61373183
200005627,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Cochera PB),Propiedad del ENA,725.29,-58.38557446,-34.61373183
200005635,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Cochera PB),Propiedad del ENA,725.29,-58.38557446,-34.61373183
200005643,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Cochera PB),Propiedad del ENA,725.29,-58.38557446,-34.61373183
200005651,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Oficina UF 85),Propiedad del ENA,725.29,-58.38557446,-34.61373183
200005661,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Oficina),Propiedad del ENA,725.29,-58.38557446,-34.61373183
200005678,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Av. Belgrano,1364 (Oficina UF84),Propiedad del ENA,725.29,-58.38557446,-34.61373183
200005740,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,25 de Mayo,658 ( Serv. Meteorologico ),Propiedad del ENA,329.14,-58.37146899,-34.59990207
200014308,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Guruchaga,551 ( Cochera) ,Propiedad del ENA,989.3,-58.44056333,-34.59702507
200022841,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Guruchaga,551 ( Cochera),Propiedad del ENA,1145.51,-58.44055837,-34.59703377
200022858,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,,Guruchaga,551 ( Cochera),Propiedad del ENA,1020.88,-58.44056801,-34.59702107
200022955,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,,Av. Sarmiento,4040 (Alquiler),Propiedad del ENA,22965.27,-58.40959593,-34.56731137
200023919,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 8,,Av. Mariano Acosta,2850 (C.P.C.),Propiedad del ENA,49373.42,-58.44993488,-34.65805943
200023935,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,"Av, Belisario Roldan",4651 (Guerra Electronica/CPS/Viviendas ),Propiedad del ENA,113342.57,-58.41210098,-34.56616341
200024001,ESTADO MAYOR GENERAL DE LA FUERZA AÉREA,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,,Av. Belisario Roldán,4651 (I.N.M.A.E.),Propiedad del ENA,14584.22,-58.4146207,-34.56453729
200003039,ESTADO MAYOR GENERAL DEL EJERCITO,Argentina,Ciudad Autonoma de Buenos Aires,Comuna 1,,Azopardo,250,Propiedad del ENA,15588.75,-58.36787857,-34.60997123
